EntrezA	EntrezB
8454	345651
8454	64708
8454	50809
8454	64949
8454	3012
8454	8335
8454	55213
8454	144699
8454	3423
8454	140685
8454	25797
8454	55030
8454	57639
8454	25940
8454	4642
8454	10130
8454	3849
8454	6161
8454	7001
8454	51121
8454	5917
8454	83743
8454	656
8454	873
8454	6629
8454	3854
8454	3305
8454	1503
8454	56886
8454	5936
8454	58512
8454	4628
8454	11137
8454	3310
8454	9361
8454	6897
8454	26273
8454	56342
8454	692312
8454	55226
8454	7073
8454	3861
8454	26269
8454	26156
8454	6160
8454	740
8454	23318
8454	103910
8454	5822
8454	55210
8454	2560
8454	6169
8454	4637
8454	7072
8454	3182
8454	2926
8454	91624
8454	1447
8454	3860
8454	84085
8454	285855
8454	11136
8454	6429
8454	4621
8454	178
8454	270
8454	6430
8454	6389
8454	150678
8454	84261
8454	4355
8454	6164
8454	8218
8454	81027
8454	23234
8454	3311
8454	8971
8454	55131
8454	26528
8454	4430
8454	56945
8454	4640
8454	8340
8454	343069
8454	26267
8454	54865
8454	4674
8454	56980
8454	441502
8454	84309
8454	140801
8454	3868
8454	286887
8454	9119
8454	8566
8454	56267
8454	27288
8454	388344
8454	8331
8454	729708
8454	729611
8454	729402
8454	729362
8454	284393
8454	728774
8454	137107
8454	203427
8454	26781
8454	152663
8454	619563
8454	220885
8454	1370
8454	100130302
8454	170691
8454	55289
8454	643677
8454	79825
6597	1499
6597	4609
6597	5087
6597	3066
6597	6774
6597	6772
6597	5430
6597	5395
6597	861
6597	1387
6597	4851
6597	8350
6597	8351
6597	8352
6597	8353
6597	8354
6597	8355
6597	8356
6597	8357
6597	8358
6597	8968
6597	6598
6597	467
6597	9218
6597	7157
6597	367
6597	8841
6597	3065
6597	7534
6597	23468
6597	10951
6597	57492
6597	25942
6597	60
6597	23476
6597	1051
6597	196
6597	4791
6597	4780
6597	3090
6597	8452
6597	10987
6597	23186
6597	847
6597	5933
6597	7421
6597	5925
6597	6776
6597	2908
6597	4654
6597	6595
6597	1385
6597	4088
6597	93649
6597	9031
6597	10419
6597	6881
6597	11345
6597	1050
6597	2623
6597	3726
6597	6602
6597	9611
6597	6929
6597	5971
6597	6667
6597	5080
6597	6256
6597	4869
6597	3014
6597	6773
6597	5468
6597	6722
6597	11073
6597	9794
6597	80854
6597	10155
6597	2175
6597	55832
6597	6760
6597	9314
6597	9734
6597	4087
6597	9425
6597	672
6597	2099
6597	11335
6597	6794
6597	51592
6597	9641
6597	898
6597	9440
6597	1655
6597	5934
6597	6613
6597	1108
6597	3183
6597	1029
6597	4841
6597	3516
6597	5245
6597	7376
6597	7110
6597	604
6597	6910
6597	57591
6597	3621
6597	86
6597	51678
6597	57787
6597	55743
6597	2308
6597	6605
6597	3297
6597	3838
6597	7403
6597	8289
6597	23097
6597	79753
6597	55193
6597	5977
6597	6601
6597	196528
6597	6599
6597	7015
6597	118
6597	7184
6597	55636
6597	10498
6597	4760
6597	7412
6597	7181
6597	10661
6597	4656
6597	2735
6597	29117
6597	4772
6597	51053
6597	4929
6597	51510
6597	23613
6597	7905
6597	4763
6597	51547
6597	8110
6597	10200
6597	605
6597	79648
6597	79084
6597	6935
6597	54904
6597	3299
6597	6604
6597	8106
6597	83637
6597	63893
6597	9274
6597	8193
6597	55274
6597	5978
6597	26039
6597	56916
6597	9901
6597	6603
6597	51129
6597	50804
6597	55247
6597	64225
6597	54014
6597	63973
6597	70
6597	23394
6597	9768
4173	4175
4173	8900
4173	4609
4173	6118
4173	5001
4173	5000
4173	4174
4173	1017
4173	4176
4173	4172
4173	1956
4173	8350
4173	8351
4173	8352
4173	8353
4173	8354
4173	8355
4173	8356
4173	8357
4173	8358
4173	8968
4173	25842
4173	4998
4173	23595
4173	81620
4173	4738
4173	23594
4173	6117
4173	10014
4173	4999
4173	988
4173	121504
4173	554313
4173	8294
4173	8359
4173	8360
4173	8361
4173	8362
4173	8363
4173	8364
4173	8365
4173	8366
4173	8367
4173	8368
4173	8370
4173	5885
4173	8317
4173	10926
4173	55723
4173	4171
4173	7874
4173	6749
4173	2033
4173	5591
4173	29108
4173	55388
4173	10537
4173	6613
4173	2289
4173	2010
4173	4163
4173	79892
4173	1871
4173	9972
4173	26013
4173	7412
4173	84289
4173	3608
4173	373156
4173	1994
4173	8318
4173	115106
4173	4796
4173	253714
4173	3196
4173	255626
4173	51547
4173	84515
4173	11198
4173	3171
1499	10856
1499	5599
1499	5781
1499	6477
1499	2648
1499	51176
1499	324
1499	1017
1499	890
1499	1410
1499	4790
1499	1387
1499	8851
1499	2260
1499	1956
1499	4851
1499	5295
1499	5929
1499	857
1499	1021
1499	9368
1499	5310
1499	2064
1499	25
1499	3091
1499	367
1499	10499
1499	5782
1499	6925
1499	3065
1499	7534
1499	9759
1499	999
1499	1003
1499	6934
1499	2932
1499	56998
1499	867
1499	3551
1499	1147
1499	2534
1499	6500
1499	5601
1499	196
1499	5777
1499	51701
1499	7048
1499	2317
1499	56288
1499	1500
1499	836
1499	51564
1499	5903
1499	3090
1499	8452
1499	10987
1499	8533
1499	1457
1499	10413
1499	10920
1499	5663
1499	5728
1499	5347
1499	8607
1499	4088
1499	27101
1499	81631
1499	1050
1499	4751
1499	2272
1499	11124
1499	7088
1499	4233
1499	2146
1499	1454
1499	10746
1499	6929
1499	23291
1499	3178
1499	3728
1499	8467
1499	79718
1499	57154
1499	8850
1499	6256
1499	26524
1499	3094
1499	2033
1499	4089
1499	5468
1499	8295
1499	4092
1499	5300
1499	7337
1499	79960
1499	9604
1499	3172
1499	1642
1499	1855
1499	4087
1499	1857
1499	672
1499	9372
1499	2099
1499	8945
1499	8826
1499	51592
1499	10140
1499	8451
1499	4582
1499	25776
1499	10297
1499	898
1499	5308
1499	9070
1499	5578
1499	1173
1499	6927
1499	23513
1499	1495
1499	2100
1499	5783
1499	2010
1499	3611
1499	57634
1499	79577
1499	123169
1499	5371
1499	3064
1499	8312
1499	4297
1499	284252
1499	6839
1499	2176
1499	2274
1499	9863
1499	9208
1499	6910
1499	51366
1499	9972
1499	3164
1499	23636
1499	7414
1499	5792
1499	2516
1499	8239
1499	83439
1499	5795
1499	115426
1499	6907
1499	1386
1499	4221
1499	2308
1499	7112
1499	5764
1499	6657
1499	2241
1499	7430
1499	1000
1499	602
1499	9821
1499	2309
1499	1452
1499	23411
1499	5784
1499	10038
1499	1856
1499	4928
1499	81
1499	25937
1499	7525
1499	7468
1499	3006
1499	51339
1499	2931
1499	11331
1499	9223
1499	5175
1499	5318
1499	8085
1499	57680
1499	6871
1499	23189
1499	10013
1499	10474
1499	9638
1499	55553
1499	607
1499	4040
1499	5803
1499	5787
1499	6304
1499	2521
1499	9636
1499	1001
1499	29119
1499	4000
1499	5793
1499	5800
1499	10397
1499	23043
1499	10076
1499	1006
1499	1958
1499	7153
1499	25852
1499	5315
1499	864
1499	9802
1499	7320
1499	8313
1499	7345
1499	7020
1499	10009
1499	55120
1499	5796
1499	51191
1499	84662
1499	4647
1499	5788
1499	51762
1499	5745
1499	55591
1499	5494
1499	64321
1499	4303
1499	5754
1499	5626
1499	8629
1499	30851
1499	2305
1499	768
1499	55966
1499	140825
1499	1825
1499	1009
1499	91653
1499	50937
1499	9231
1499	1005
1499	1007
1499	1008
1499	6259
1499	3965
1499	9949
1499	401251
1499	5122
1499	3475
1499	27023
1499	1016
1499	1004
1499	6932
1499	6656
1499	1015
8874	28964
8874	868
8874	4690
8874	5058
8874	998
8874	1956
8874	867
8874	4068
8874	8751
8874	8440
8874	207
8874	5879
8874	4088
8874	83737
8874	9815
8874	5062
8874	22941
8874	7532
8874	51517
8874	23513
8874	120892
8874	801
8874	805
8874	808
8874	51744
8874	50944
8874	4157
8874	8260
8874	9459
8874	85358
8874	9647
8874	9197
8874	10381
8874	22843
8874	5063
7334	4287
7334	5886
7334	6477
7334	1017
7334	5564
7334	4831
7334	654364
7334	7157
7334	7189
7334	7186
7334	54984
7334	1147
7334	55611
7334	10210
7334	6047
7334	26994
7334	57630
7334	5071
7334	988
7334	6596
7334	22938
7334	1840
7334	5478
7334	54778
7334	22954
7334	57162
7334	7706
7334	267
7334	672
7334	90678
7334	31
7334	330
7334	9641
7334	9025
7334	2335
7334	10273
7334	84133
7334	331
7334	9867
7334	85363
7334	55743
7334	9666
7334	4281
7334	11043
7334	4850
7334	7428
7334	6790
7334	7412
7334	494470
7334	112401
7334	81559
7334	5987
7334	54708
7334	57559
7334	55159
7334	9636
7334	1994
7334	5091
7334	57534
7334	10749
7334	10616
7334	5096
7334	387521
7334	387522
7334	26001
7334	7335
7334	257218
7334	223082
7334	8924
7334	4799
7334	54894
7334	84937
7334	54941
7334	79589
7334	10425
7334	64844
7334	11342
7334	55819
7334	220441
7334	165918
7334	7317
7334	135892
7334	255919
7334	51283
7334	221687
7334	7681
7334	7844
7334	6517
7334	7336
7334	9148
7334	79845
7334	93664
7334	153769
7334	148066
7334	54542
7334	5095
8883	4738
8883	9039
8883	9040
8883	7159
8883	351
8883	6721
8883	51720
8883	56893
8883	9320
8883	29068
8883	79053
6627	11338
6627	10946
6627	10262
6627	8175
6627	6636
6627	6606
6627	6607
6627	6632
6627	8452
6627	23450
6627	6633
6627	10992
6627	988
6627	22938
6627	10594
6627	6637
6627	6634
6627	151903
6627	23020
6627	8178
6627	25929
6627	9641
6627	6613
6627	6927
6627	23451
6627	382
6627	10915
6627	10073
6627	96764
6627	6626
6627	3434
6627	54556
6627	3106
6627	22950
6627	23524
6627	7428
6627	10291
6627	7150
6627	26121
6627	56949
6627	3433
6627	7412
6627	56257
6627	6635
6627	57461
6627	10250
6627	6628
6627	373156
6627	10285
6627	57559
6627	51362
6627	27336
6627	3437
6627	9716
6627	6638
6627	6625
6627	51340
6627	51808
6627	837
6627	4105
6627	79706
6627	25949
6627	6936
6627	79664
6627	8896
6627	23379
6627	6629
6627	8220
6627	114034
6627	1787
6627	143884
6627	83443
6627	253635
6627	55280
1460	3725
1460	4287
1460	5518
1460	1459
1460	324
1460	1017
1460	6197
1460	5481
1460	6453
1460	7157
1460	2059
1460	3065
1460	6045
1460	23429
1460	57332
1460	1025
1460	7159
1460	1432
1460	6046
1460	3551
1460	60
1460	1912
1460	902
1460	6196
1460	6117
1460	997
1460	5565
1460	8533
1460	1457
1460	57761
1460	4792
1460	6776
1460	84733
1460	84333
1460	8667
1460	8665
1460	2247
1460	10336
1460	4067
1460	25913
1460	5981
1460	11124
1460	8894
1460	7088
1460	23492
1460	369
1460	689
1460	9616
1460	3932
1460	3800
1460	3692
1460	10289
1460	23710
1460	7155
1460	6749
1460	6256
1460	8099
1460	23136
1460	5300
1460	1111
1460	285
1460	672
1460	6780
1460	8945
1460	8543
1460	8535
1460	10921
1460	50813
1460	9261
1460	8615
1460	7013
1460	648
1460	9150
1460	128
1460	6613
1460	653361
1460	1173
1460	5590
1460	2688
1460	1026
1460	84464
1460	2335
1460	60673
1460	801
1460	805
1460	808
1460	5371
1460	7917
1460	5976
1460	7416
1460	6125
1460	466
1460	26234
1460	6195
1460	8930
1460	10681
1460	10445
1460	3181
1460	56647
1460	3074
1460	2246
1460	29959
1460	9252
1460	1161
1460	1786
1460	2244
1460	7014
1460	57599
1460	79101
1460	8479
1460	728642
1460	8161
1460	23411
1460	10138
1460	10120
1460	3953
1460	94
1460	2495
1460	975
1460	4673
1460	10467
1460	55690
1460	118
1460	8242
1460	6249
1460	5127
1460	51339
1460	1130
1460	6198
1460	7465
1460	7412
1460	23244
1460	4953
1460	56257
1460	23243
1460	9221
1460	10250
1460	11004
1460	8576
1460	4854
1460	10724
1460	6643
1460	6199
1460	2221
1460	140890
1460	9182
1460	156
1460	54973
1460	5096
1460	79913
1460	7126
1460	9948
1460	283989
1460	85358
1460	7020
1460	1778
1460	6137
1460	255758
1460	5533
1460	5796
1460	90480
1460	10813
1460	55658
1460	8110
1460	1284
1460	23031
1460	375484
1460	51412
1460	6171
1460	333
1460	4113
1460	51231
1460	5306
1460	124739
1460	79174
1460	5624
1460	773
1460	1137
1460	23152
1460	57418
1460	4528
1460	9397
1460	11198
1460	163183
1460	84324
1460	347733
1460	2593
1460	30813
1460	55216
1460	51131
1460	117166
1460	23552
1460	58491
1460	644943
1460	9575
1460	51490
1460	5654
1460	51710
1460	27132
1460	2634
1460	23478
1460	1059
1460	23135
1460	90864
1460	57661
1460	26002
1460	6389
1460	2720
1460	9332
1460	4355
1460	84317
1460	147808
1460	84795
1460	55152
1460	51124
1460	23258
1460	63874
1460	5210
1460	91355
1460	221545
1460	56849
28964	6804
28964	5058
28964	29780
28964	10454
28964	9001
28964	5335
28964	5901
28964	7041
28964	5747
28964	58533
28964	580
28964	2185
28964	5829
28964	8440
28964	57761
28964	23764
28964	8500
28964	4751
28964	9815
28964	5062
28964	815
28964	3692
28964	5170
28964	7013
28964	23513
28964	3064
28964	5792
28964	10048
28964	10542
28964	8497
28964	26059
28964	79682
28964	23421
28964	112755
28964	5803
28964	5997
28964	1994
28964	1107
28964	156
28964	9459
28964	5876
28964	51593
28964	11243
28964	27445
28964	9197
28964	8499
28964	57562
28964	3163
28964	5201
28964	55183
28964	65265
28964	10190
28964	57062
28964	80852
28964	55791
28964	55339
28964	8541
28964	4122
28964	10807
28964	157
28964	29070
55666	55968
55666	5887
55666	4738
55666	23197
55666	11124
55666	51035
55666	55432
55666	267
55666	10537
55666	80700
55666	258010
55666	8266
55666	55829
55666	80124
55666	79058
55666	91544
55666	8975
55666	7993
55666	1994
55666	26043
55666	127733
55666	83932
55666	83795
55666	7353
5425	57804
5425	10714
5425	5429
5425	51422
5425	7251
5425	11157
5425	2033
5425	10537
5425	1026
5425	26073
5425	54535
5425	84271
5425	56897
5425	64210
5425	5424
5425	6666
10856	4609
10856	6118
10856	6464
10856	5985
10856	5499
10856	3066
10856	1459
10856	4176
10856	5434
10856	5970
10856	5395
10856	5564
10856	4790
10856	4831
10856	654364
10856	4214
10856	5501
10856	5437
10856	5431
10856	3091
10856	7189
10856	7186
10856	3065
10856	7534
10856	7341
10856	1025
10856	1022
10856	56998
10856	29110
10856	23118
10856	60
10856	1785
10856	3836
10856	6117
10856	4791
10856	10014
10856	8452
10856	5394
10856	5984
10856	988
10856	79657
10856	8607
10856	84557
10856	81631
10856	4794
10856	71
10856	22938
10856	6885
10856	2091
10856	26228
10856	6929
10856	10524
10856	51377
10856	25885
10856	11091
10856	1736
10856	3309
10856	7874
10856	4292
10856	23710
10856	3094
10856	2033
10856	7297
10856	5591
10856	10933
10856	55718
10856	8295
10856	10155
10856	2099
10856	23049
10856	10537
10856	8764
10856	9020
10856	8535
10856	11035
10856	9641
10856	26523
10856	27161
10856	55257
10856	8725
10856	10971
10856	326
10856	6613
10856	1029
10856	1173
10856	4215
10856	6720
10856	26060
10856	3611
10856	57634
10856	29966
10856	80700
10856	1058
10856	29843
10856	2335
10856	2475
10856	9675
10856	6839
10856	382
10856	7528
10856	5094
10856	10445
10856	86
10856	11128
10856	25911
10856	1386
10856	6657
10856	8601
10856	602
10856	54556
10856	93973
10856	3106
10856	10919
10856	55929
10856	3192
10856	55011
10856	8089
10856	85403
10856	23524
10856	8537
10856	10467
10856	7015
10856	6944
10856	55355
10856	3015
10856	8780
10856	80185
10856	6191
10856	6205
10856	10902
10856	26260
10856	7412
10856	10783
10856	56257
10856	79871
10856	83444
10856	283899
10856	54891
10856	9894
10856	54617
10856	3608
10856	7384
10856	10534
10856	192669
10856	4311
10856	3985
10856	5093
10856	10397
10856	23043
10856	10847
10856	79913
10856	9643
10856	9343
10856	6187
10856	57805
10856	1915
10856	29844
10856	26054
10856	51602
10856	9125
10856	255626
10856	8409
10856	9782
10856	10471
10856	3981
10856	1777
10856	2222
10856	5352
10856	81572
10856	57088
10856	56916
10856	5445
10856	352954
10856	64431
10856	201299
10856	80314
10856	54799
10856	790
10856	3305
10856	55198
10856	64006
10856	55231
10856	54039
10856	6169
10856	11325
10856	4798
10856	121053
10856	125476
10856	9768
10856	80304
10856	26122
10856	741
10856	84284
4175	8900
4175	5000
4175	4174
4175	4176
4175	4172
4175	595
4175	1956
4175	8350
4175	8351
4175	8352
4175	8353
4175	8354
4175	8355
4175	8356
4175	8357
4175	8358
4175	8968
4175	5682
4175	25842
4175	5684
4175	7189
4175	4998
4175	81620
4175	4738
4175	23594
4175	6117
4175	10014
4175	8452
4175	4999
4175	121504
4175	554313
4175	8294
4175	8359
4175	8360
4175	8361
4175	8362
4175	8363
4175	8364
4175	8365
4175	8366
4175	8367
4175	8368
4175	8370
4175	6881
4175	55723
4175	4171
4175	7874
4175	6749
4175	5591
4175	55388
4175	326
4175	6613
4175	5378
4175	1029
4175	7128
4175	2010
4175	4163
4175	79892
4175	2335
4175	26013
4175	3106
4175	8243
4175	23524
4175	7412
4175	84289
4175	4300
4175	3608
4175	25862
4175	8318
4175	4796
4175	253714
4175	26270
4175	7227
4175	51053
4175	255626
4175	51547
4175	84515
4175	151254
4175	79005
4175	474343
4175	79931
4175	94234
4175	26525
8900	5499
8900	8668
8900	10980
8900	1017
8900	4172
8900	890
8900	9861
8900	5516
8900	1027
8900	1869
8900	6714
8900	7041
8900	5747
8900	4998
8900	6502
8900	81620
8900	1164
8900	57510
8900	4999
8900	5933
8900	5925
8900	5071
8900	8665
8900	10399
8900	1454
8900	6396
8900	57617
8900	4171
8900	991
8900	10155
8900	2874
8900	672
8900	993
8900	5934
8900	4605
8900	1163
8900	5241
8900	4163
8900	1026
8900	2547
8900	51343
8900	1453
8900	196528
8900	7428
8900	983
8900	47
8900	10606
8900	11273
8900	829
8900	9099
8900	57805
8900	388324
8900	255626
8900	328
8900	39
8900	126823
8900	1523
8900	10128
8900	4942
8900	3024
8900	7284
8900	5936
8900	4522
8900	2806
8900	23193
8900	55379
8900	30968
8900	9768
8900	23185
8900	147011
8900	5198
1024	2648
1024	5430
1024	5432
1024	1387
1024	84246
1024	6598
1024	3091
1024	219541
1024	54797
1024	902
1024	1051
1024	4086
1024	7529
1024	80306
1024	10001
1024	7067
1024	5469
1024	8500
1024	10419
1024	51082
1024	8850
1024	6917
1024	6872
1024	8295
1024	25929
1024	2874
1024	2099
1024	9412
1024	9440
1024	9442
1024	55588
1024	9150
1024	142
1024	8204
1024	2100
1024	9862
1024	6720
1024	2810
1024	8266
1024	51586
1024	7917
1024	4090
1024	9441
1024	9439
1024	55090
1024	29079
1024	27085
1024	2962
1024	90390
1024	10919
1024	23097
1024	9443
1024	11059
1024	112950
1024	81857
1024	6837
1024	5127
1024	3185
1024	6871
1024	400569
1024	9967
1024	892
1024	9969
1024	9282
1024	9968
1024	8924
1024	51003
1024	9477
1024	6926
1024	79084
1024	4659
1024	57522
1024	84811
1024	6262
1024	10025
1024	7690
1024	6936
1024	51585
1024	129831
1024	5936
1024	9913
1024	10658
1024	51608
1024	23389
1024	730211
